"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","No, hospitalized","Number","223","units","0","v1478296425","6.2.10.3","61","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478296426","6.2.10.4","9","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478296427","6.2.10.5","171","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478296428","6.2.10.6","77","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478296429","6.2.10.7","85","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478296430","6.2.10.8","9","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Total, by death status","Number","223","units","0","v1478296431","6.2.10.9","171","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Yes, deceased","Number","223","units","0","v1478296432","6.2.10.10","128","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","No, not deceased","Number","223","units","0","v1478296433","6.2.10.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478296434","6.2.10.12","43","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478296435","6.3.1.1","206709","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478296436","6.3.1.2","15990","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","No, hospitalized","Number","223","units","0","v1478296437","6.3.1.3","162772","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478296438","6.3.1.4","27947","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478296439","6.3.1.5","206709","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478296440","6.3.1.6","2637","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478296441","6.3.1.7","176125","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478296442","6.3.1.8","27947","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Total, by death status","Number","223","units","0","v1478296443","6.3.1.9","206709","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Yes, deceased","Number","223","units","0","v1478296444","6.3.1.10","2352","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","No, not deceased","Number","223","units","0","v1478296445","6.3.1.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Female","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478296446","6.3.1.12","204357","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478296447","6.3.2.1","32311","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478296448","6.3.2.2","513","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","No, hospitalized","Number","223","units","0","v1478296449","6.3.2.3","26487","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478296450","6.3.2.4","5311","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296451","6.3.2.5","32311","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478296452","6.3.2.6","65","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478296453","6.3.2.7","26935","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478296454","6.3.2.8","5311","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Total, by death status","Number","223","units","0","v1478296455","6.3.2.9","32311","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Yes, deceased","Number","223","units","0","v1478296456","6.3.2.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","No, not deceased","Number","223","units","0","v1478296457","6.3.2.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Female","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478296458","6.3.2.12","32311","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478296459","6.3.3.1","38948","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478296460","6.3.3.2","917","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","No, hospitalized","Number","223","units","0","v1478296461","6.3.3.3","32118","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478296462","6.3.3.4","5913","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296463","6.3.3.5","38948","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478296464","6.3.3.6","95","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478296465","6.3.3.7","32940","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478296466","6.3.3.8","5913","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Total, by death status","Number","223","units","0","v1478296467","6.3.3.9","38948","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Yes, deceased","Number","223","units","0","v1478296468","6.3.3.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","No, not deceased","Number","223","units","0","v1478296469","6.3.3.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Female","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478296470","6.3.3.12","38948","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478296471","6.3.4.1","38626","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478296472","6.3.4.2","1505","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","No, hospitalized","Number","223","units","0","v1478296473","6.3.4.3","30574","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478296474","6.3.4.4","6547","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296475","6.3.4.5","38626","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478296476","6.3.4.6","168","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478296477","6.3.4.7","31911","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478296478","6.3.4.8","6547","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Total, by death status","Number","223","units","0","v1478296479","6.3.4.9","38626","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Yes, deceased","Number","223","units","0","v1478296480","6.3.4.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","No, not deceased","Number","223","units","0","v1478296481","6.3.4.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Female","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478296482","6.3.4.12","38626","","","","0"
"2024","British Columbia and Yukon Region","","Female","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478296483","6.3.5.1","29852","","","","0"
"2024","British Columbia and Yukon Region","","Female","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478296484","6.3.5.2","1127","","","","0"
"2024","British Columbia and Yukon Region","","Female","40 to 49 years","No, hospitalized","Number","223","units","0","v1478296485","6.3.5.3","23972","","","","0"
"2024","British Columbia and Yukon Region","","Female","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478296486","6.3.5.4","4753","","","","0"
"2024","British Columbia and Yukon Region","","Female","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296487","6.3.5.5","29852","","","","0"
"2024","British Columbia and Yukon Region","","Female","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478296488","6.3.5.6","248","","","","0"
"2024","British Columbia and Yukon Region","","Female","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478296489","6.3.5.7","24851","","","","0"
"2024","British Columbia and Yukon Region","","Female","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478296490","6.3.5.8","4753","","","","0"
